,varP0,varP1,varP2,varP3,varP4,varP5,varP6,varP7,varP8,varP9,varP10,varP11,varP12,varP13,varP14,varP15,varP16,varP17,varP18,varP19,varPs20,varPs25,varPs30,varPs35,varPs40,varPs45,varPs50,varPs55,varPs60,varPm65,varPm85,varPm105,varPm125,varPm145,varPm165,varPm185,varPm205,varPm225
2016-01-08,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.011328814188875547,0.003541142484391191,-0.004175946547884224,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.016567840948726875,0.023563013209567885,0.014671255207389988,-0.04414819944598336,-0.020020359687818012,-0.03802839889015841,0.02287145242070121,0.040472468299461495,-0.04026006501625401,-0.07301808066759385
2016-01-09,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.011328814188875547,0.003541142484391191,-0.004175946547884224,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.016567840948726875,0.023563013209567885,0.014671255207389988,-0.04414819944598336,-0.020020359687818012,-0.03802839889015841,0.02287145242070121,0.040472468299461495,-0.04026006501625401,-0.07301808066759385
2016-01-10,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.011328814188875547,0.003541142484391191,-0.004175946547884224,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.016567840948726875,0.023563013209567885,0.014671255207389988,-0.04414819944598336,-0.020020359687818012,-0.03802839889015841,0.02287145242070121,0.040472468299461495,-0.04026006501625401,-0.07301808066759385
2016-01-11,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.011328814188875547,0.003541142484391191,0.010737496467928764,-0.00822045773003266,0.0015905688622754877,-0.01465843090255381,-0.019701762313601434,-0.05997791181717771,0.008136348064405663,-0.010592322684518263,0.027067014795474353,0.04246053347849754,-0.0048754062838568535,-0.03962542270007807,-0.026997384628364096,-0.032802937576499436,0.01878792917116967,0.028911128218287674,-0.031480407588435066,-0.06693978511246823
2016-01-12,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.011328814188875547,-0.007007837713231768,0.026794167771255317,-0.020222634508348714,-0.002590673575129543,-0.02136906917783421,-0.037308228730822846,-0.01662952168695342,-0.017930802256082345,0.03773914562767544,0.031726002703920786,-0.012197293447293478,-0.02092050209205021,-0.028208386277001285,-0.03852418960742787,0.028739002932551383,0.007343011478730732,-0.016273663234805835,-0.07403705696932417
2016-01-13,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.0016906170752324368,-0.010869565217391353,0.009945580784387342,-0.00984764028242302,-0.004071058475203393,-0.006252298639205511,-0.04721857205431457,-0.018739791971116637,-0.017151064548834083,0.02360978984692541,0.04784775713638423,-0.010934839114457362,-0.02456723203357225,-0.027711662699762107,-0.025271356367553288,0.003325297198437216,0.012542087542087632,-0.010247438140464804,-0.07140646758471292
2016-01-14,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.014206416407940514,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,-0.005369470723600056,0.0072109193922222925,0.05163853028798404,-0.004672477311528533,-0.016699063438770034,-0.0580108198085727,-0.0061212672677641855,0.01853568118628357,-0.004027859360577257,-0.004344556771660124,-0.0644833515710489
2016-01-15,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.0571273122959739,-0.014124798855712495,0.01075268817204278,-0.07890137328339575,-0.0024078379275989104,0.008372404554588098,-0.0024221164286309937,-0.003080766028309756,-0.07021754277308978
2016-01-16,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.0571273122959739,-0.014124798855712495,0.01075268817204278,-0.07890137328339575,-0.0024078379275989104,0.008372404554588098,-0.0024221164286309937,-0.003080766028309756,-0.07021754277308978
2016-01-17,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.0571273122959739,-0.014124798855712495,0.01075268817204278,-0.07890137328339575,-0.0024078379275989104,0.008372404554588098,-0.0024221164286309937,-0.003080766028309756,-0.07021754277308978
2016-01-18,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.0252319109461967,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.010464916795333679,0.0571273122959739,-0.014124798855712495,0.01075268817204278,-0.07890137328339575,-0.0024078379275989104,0.008372404554588098,-0.0024221164286309937,-0.003080766028309756,-0.07021754277308978
2016-01-19,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,0.01465550057099363,-0.020780915105768294,0.010737496467928764,-0.00822045773003266,0.0015905688622754877,-0.01465843090255381,-0.019701762313601434,-0.05997791181717771,0.008136348064405663,-0.010592322684518263,0.05441386704789131,0.0018798675140991872,0.012416168207358913,-0.06783813466249888,-0.017105372415511022,0.02476174268209652,-0.024811218985976158,-0.0037202380952381375,-0.05933587370713134
2016-01-20,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.014725192271618948,-0.009935927198440053,-0.007007837713231768,0.026794167771255317,-0.020222634508348714,-0.002590673575129543,-0.02136906917783421,-0.037308228730822846,-0.01662952168695342,-0.017930802256082345,0.06318804260270316,-0.009573619359985797,0.033626534726039825,-0.07209658221390913,-0.009265498652291093,-0.013379872018615346,0.0029171528588098905,-0.010555830446973391,-0.03347680535628883
2016-01-21,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,-0.006562528884370256,0.016154785385554593,-0.010869565217391353,0.009945580784387342,-0.00984764028242302,-0.004071058475203393,-0.006252298639205511,-0.04721857205431457,-0.018739791971116637,-0.017151064548834083,0.039978912222124574,-0.012922810060711276,0.05393053016453386,-0.0670305304451645,-0.011215110886246937,-0.02314662273476109,0.02464550979068192,-0.018961662664569112,-0.05537739538521702
2016-01-22,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,-0.005369470723600056,0.03547789250728095,-0.022852707830286256,0.06816507000736927,-0.07332479726845931,-0.013971887888224788,-0.01793684906596138,0.02256783027639253,-0.01735880398671108,-0.056574204670114425
2016-01-23,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,-0.005369470723600056,0.03547789250728095,-0.022852707830286256,0.06816507000736927,-0.07332479726845931,-0.013971887888224788,-0.01793684906596138,0.02256783027639253,-0.01735880398671108,-0.056574204670114425
2016-01-24,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.0050241905470783665,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,-0.005369470723600056,0.03547789250728095,-0.022852707830286256,0.06816507000736927,-0.07332479726845931,-0.013971887888224788,-0.01793684906596138,0.02256783027639253,-0.01735880398671108,-0.056574204670114425
2016-01-25,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.007293809612866964,-0.007977736549165004,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,-0.009507640067911716,0.047111111111111104,-0.024622854170279207,0.05189238486092118,-0.06513769289794535,-0.013872540776862285,0.005920162381596761,-0.021273073421074318,0.0062468765617191835,-0.04691593236484892
2016-01-26,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,-0.0062198291867805455,0.025123715264560476,-0.020780915105768294,0.010737496467928764,-0.00822045773003266,0.0015905688622754877,-0.01465843090255381,-0.019701762313601434,-0.05997791181717771,0.008136348064405663,0.03181336161187698,-0.005798629414865641,0.038219465474778946,-0.06974968179889696,-0.008247075654296054,0.011749680715197997,-0.02198351236572582,0.004180951584580761,-0.053726855515113026
2016-01-27,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,0.006539000467071565,0.004033014443819205,-0.009935927198440053,-0.007007837713231768,0.026794167771255317,-0.020222634508348714,-0.002590673575129543,-0.02136906917783421,-0.037308228730822846,-0.01662952168695342,0.011093777084416612,0.025964787479992868,0.029193740276379554,-0.0672641912078531,-0.018926388074700484,0.006150994270306631,-0.02609551944854749,0.04681728373851035,-0.07757527733755953
2016-01-28,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.016148491879350413,-0.004066919308623795,0.016154785385554593,-0.010869565217391353,0.009945580784387342,-0.00984764028242302,-0.004071058475203393,-0.006252298639205511,-0.04721857205431457,-0.018739791971116637,0.015095986038394349,0.021026372059871568,0.03123851525174559,-0.06894781864841737,-0.01325230016037815,-0.007123700972175628,-0.01437303816289437,0.03789437585733868,-0.054704595185995575
2016-01-29,0.0007171029042669641,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.013676963155936028,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,0.030918727915194344,-0.0009707881034329846,0.03488903096173157,-0.0585554600171968,-0.010128521576304395,-0.012937914811391948,-0.010639182112875067,0.03706577019222479,-0.06503868471953578
2016-01-30,0.0007171029042669641,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.013676963155936028,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,0.030918727915194344,-0.0009707881034329846,0.03488903096173157,-0.0585554600171968,-0.010128521576304395,-0.012937914811391948,-0.010639182112875067,0.03706577019222479,-0.06503868471953578
2016-01-31,0.0007171029042669641,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,0.00018866144703344467,-0.013676963155936028,0.011195785116191459,-0.01245006039208385,0.011750329009212246,-0.0028121484814398467,-0.015594721786472365,-0.00386064895670557,-0.04217291776721244,-0.026735218508997516,0.030918727915194344,-0.0009707881034329846,0.03488903096173157,-0.0585554600171968,-0.010128521576304395,-0.012937914811391948,-0.010639182112875067,0.03706577019222479,-0.06503868471953578
2016-02-01,0.010300967395198812,0.0007171029042669641,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,0.013958313684806045,-0.008509444548345013,-0.007977736549165004,0.00037119524870088405,0.022196926579396647,-0.018709857581680978,0.005240011228595298,-0.017919500091894913,-0.023335128343205835,-0.045080562221460285,0.035223139029367356,-0.003976670201484622,0.038736919405176984,-0.07119106488191662,0.004367186162014258,-0.012347767253044761,-0.009383378016085686,0.03728165464499855,-0.06568691133484883
2016-02-02,-0.0005319620533736913,0.010300967395198812,0.0007171029042669641,-0.00044798853149363715,-0.0049924222162789356,0.014011932742722832,0.008202697776157564,-0.0017286871076334087,-0.0072260861710775615,0.015781264336177436,-0.0014658726523132382,0.016388863022627653,-0.012505747126436706,0.0017501842299190162,-0.009940720474236331,-0.001184186554928024,-0.008937437934458892,0.014470189577800108,0.012518545994065322,0.0030694819086598546,-0.00194949870033434,0.025123715264560476,-0.020780915105768294,0.010737496467928764,-0.00822045773003266,0.0015905688622754877,-0.01465843090255381,-0.019701762313601434,-0.05997791181717771,0.055221873599282656,-0.020374110828137337,0.04400843495003204,-0.053540437348143066,-0.017729287419024797,-0.013371457404759757,-0.012867341856217851,0.04556896102768859,-0.05488105004101729
