,dataset,transformer,model,conf_mat,f1_score,accuracy,res_naive,res_model_wo_fees,res_model_with_fees
563,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_11,"[[ 65 107]
 [ 67  96]]",0.5245901639344263,0.4805970149253732,1.2051268784179274,1.002059875518333,0.8219375239153993
564,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_12,"[[85 87]
 [82 81]]",0.4894259818731118,0.4955223880597015,1.2051268784179274,1.0486950953341194,0.8473738630332844
565,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_13,"[[ 64 108]
 [ 63 100]]",0.5390835579514824,0.4895522388059702,1.2051268784179274,1.0729885552063676,0.8880794276113878
566,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_14,"[[78 94]
 [75 88]]",0.5101449275362319,0.4955223880597015,1.2051268784179274,1.0471082025193452,0.835991655755682
567,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_15,"[[ 63 109]
 [ 57 106]]",0.5608465608465608,0.5044776119402985,1.2051268784179274,1.442694649870426,1.190494188518509
568,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_16,"[[78 94]
 [75 88]]",0.5101449275362319,0.4955223880597015,1.2051268784179274,1.314778150623635,1.0591913953737655
569,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_17,"[[ 54 118]
 [ 59 104]]",0.5402597402597402,0.4716417910447761,1.2051268784179274,1.3139806965301513,1.1039896785715235
570,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_18,"[[ 70 102]
 [ 71  92]]",0.5154061624649859,0.4835820895522388,1.2051268784179274,1.1115514969085505,0.9035727779367162
571,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_19,"[[ 54 118]
 [ 55 108]]",0.5552699228791773,0.4835820895522388,1.2051268784179274,1.128723836011145,0.9483392474520784
572,data_for_use_w_gold,PowerTransformer_yeo-johnson,KNeighbors_20,"[[ 64 108]
 [ 69  94]]",0.5150684931506849,0.4716417910447761,1.2051268784179274,1.0375463264452378,0.856170688691971
573,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_1,"[[  4 168]
 [  6 157]]",0.6434426229508197,0.4805970149253732,1.2051268784179274,1.1843201661276284,1.1666747976596843
574,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_2,"[[  4 168]
 [  8 155]]",0.6378600823045267,0.4746268656716418,1.2051268784179274,1.2164568127036883,1.187588004602744
575,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_3,"[[ 16 156]
 [ 18 145]]",0.625,0.4805970149253732,1.2051268784179274,0.9899324713089624,0.932241298319856
576,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_4,"[[ 23 149]
 [ 29 134]]",0.6008968609865472,0.4686567164179105,1.2051268784179274,1.0089499146848842,0.9137811092908088
577,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_5,"[[ 32 140]
 [ 36 127]]",0.5906976744186047,0.4746268656716418,1.2051268784179274,0.9832357791008786,0.8615644365540468
578,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_6,"[[ 35 137]
 [ 41 122]]",0.5781990521327014,0.4686567164179105,1.2051268784179274,0.9630273580394388,0.8287919908816038
579,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_7,"[[ 39 133]
 [ 50 113]]",0.5525672371638142,0.4537313432835821,1.2051268784179274,0.6856239722459913,0.5777844952909464
580,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_8,"[[ 54 118]
 [ 58 105]]",0.544041450777202,0.4746268656716418,1.2051268784179274,1.168691770927645,0.967290018093385
581,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_9,"[[ 60 112]
 [ 64  99]]",0.5294117647058824,0.4746268656716418,1.2051268784179274,1.4666466101638054,1.1709432941975686
582,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_10,"[[ 57 115]
 [ 66  97]]",0.5173333333333333,0.4597014925373134,1.2051268784179274,0.8836298054566305,0.7118562825154351
583,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_11,"[[ 65 107]
 [ 66  97]]",0.5286103542234333,0.4835820895522388,1.2051268784179274,1.3600779556838998,1.0826057290127638
584,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_12,"[[ 61 111]
 [ 68  95]]",0.5149051490514905,0.4656716417910448,1.2051268784179274,1.0088909908042247,0.8030651199289544
585,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_13,"[[ 66 106]
 [ 67  96]]",0.5260273972602739,0.4835820895522388,1.2051268784179274,1.046292795066853,0.8278507202344378
586,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_14,"[[ 71 101]
 [ 66  97]]",0.5373961218836565,0.5014925373134328,1.2051268784179274,2.0192609935220247,1.6097220987380587
587,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_15,"[[75 97]
 [70 93]]",0.5269121813031162,0.5014925373134328,1.2051268784179274,1.528565231600023,1.1825072479611614
588,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_16,"[[78 94]
 [72 91]]",0.5229885057471265,0.5044776119402985,1.2051268784179274,1.5924285860919651,1.2618586006579298
589,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_17,"[[73 99]
 [69 94]]",0.5280898876404495,0.4985074626865672,1.2051268784179274,1.2884288341582923,1.0148536997896962
590,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_18,"[[73 99]
 [67 96]]",0.5363128491620112,0.5044776119402985,1.2051268784179274,1.6696359663436229,1.3151182221505608
591,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_19,"[[73 99]
 [68 95]]",0.5322128851540616,0.5014925373134328,1.2051268784179274,1.4934125137932452,1.1727864196448825
592,data_for_use_w_gold,PowerTransformer_yeo-johnson,DecisionTree_20,"[[ 72 100]
 [ 66  97]]",0.5388888888888889,0.5044776119402985,1.2051268784179274,1.6248869959211991,1.29145046097246
593,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_1,"[[  4 168]
 [  6 157]]",0.6434426229508197,0.4805970149253732,1.2051268784179274,1.1843201661276284,1.1666747976596843
594,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_2,"[[  7 165]
 [ 10 153]]",0.6361746361746361,0.4776119402985074,1.2051268784179274,1.1878331038574168,1.1458007059049786
595,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_3,"[[ 16 156]
 [ 16 147]]",0.6309012875536479,0.4865671641791045,1.2051268784179274,1.0066073518124028,0.9422695200615941
596,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_4,"[[ 16 156]
 [ 15 148]]",0.6338329764453962,0.4895522388059702,1.2051268784179274,1.0732521377730768,1.0107052706526132
597,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_5,"[[ 29 143]
 [ 33 130]]",0.5963302752293578,0.4746268656716418,1.2051268784179274,0.8107405775193521,0.7104147994906301
598,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_6,"[[ 36 136]
 [ 32 131]]",0.6093023255813954,0.4985074626865672,1.2051268784179274,0.9627105803538796,0.8512113772782308
599,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_7,"[[ 43 129]
 [ 34 129]]",0.6128266033254157,0.5134328358208955,1.2051268784179274,1.1862420427718507,1.033226839969693
600,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_8,"[[ 50 122]
 [ 44 119]]",0.5891089108910892,0.5044776119402985,1.2051268784179274,1.1600682887975948,1.0134674010582672
601,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_9,"[[ 50 122]
 [ 44 119]]",0.5891089108910892,0.5044776119402985,1.2051268784179274,1.0427594787235592,0.9164696726166908
602,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_10,"[[ 50 122]
 [ 45 118]]",0.5856079404466501,0.5014925373134328,1.2051268784179274,1.054734655373809,0.9131830876967598
603,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_11,"[[ 53 119]
 [ 43 120]]",0.5970149253731343,0.5164179104477612,1.2051268784179274,1.0260105350441528,0.8990459941685451
604,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_12,"[[ 53 119]
 [ 39 124]]",0.6108374384236455,0.5283582089552239,1.2051268784179274,1.0942906836811397,0.9617598737614712
605,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_13,"[[ 57 115]
 [ 37 126]]",0.6237623762376239,0.5462686567164179,1.2051268784179274,1.2577573711054493,1.0856945392589206
606,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_14,"[[ 59 113]
 [ 37 126]]",0.626865671641791,0.5522388059701493,1.2051268784179274,1.2742687670445474,1.0933623064344329
607,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_15,"[[ 57 115]
 [ 42 121]]",0.6065162907268171,0.5313432835820896,1.2051268784179274,1.182444322281907,1.0176246560282418
608,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_16,"[[ 58 114]
 [ 44 119]]",0.6010101010101009,0.5283582089552239,1.2051268784179274,1.3664463352760816,1.1830612346544096
609,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_17,"[[ 57 115]
 [ 39 124]]",0.6169154228855722,0.5402985074626866,1.2051268784179274,1.6094475469640557,1.3976400360447203
610,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_18,"[[ 55 117]
 [ 43 120]]",0.6000000000000001,0.5223880597014925,1.2051268784179274,1.3159803012133122,1.1291521024202935
611,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_19,"[[ 59 113]
 [ 47 116]]",0.5918367346938775,0.5223880597014925,1.2051268784179274,1.3067475286153487,1.1178689283320062
612,data_for_use_w_gold,PowerTransformer_yeo-johnson,AdaBoost_20,"[[ 60 112]
 [ 48 115]]",0.5897435897435898,0.5223880597014925,1.2051268784179274,1.2472831537377638,1.0542626184873063
613,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_2,"[[ 35 137]
 [ 46 117]]",0.5611510791366906,0.4537313432835821,1.2051268784179274,0.9125649104973756,0.7736621997004652
614,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_3,"[[ 48 124]
 [ 30 133]]",0.6333333333333333,0.5402985074626866,1.2051268784179274,1.8078919459785334,1.5373188216147968
615,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_4,"[[ 36 136]
 [ 35 128]]",0.5995316159250587,0.4895522388059702,1.2051268784179274,0.8726680934746918,0.7555509246552916
616,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_5,"[[ 31 141]
 [ 44 119]]",0.5626477541371159,0.4477611940298508,1.2051268784179274,0.7774311037162079,0.6630667462258009
617,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_6,"[[ 36 136]
 [ 37 126]]",0.5929411764705882,0.4835820895522388,1.2051268784179274,1.6310019977938697,1.3952553308542617
618,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_7,"[[ 40 132]
 [ 46 117]]",0.5679611650485438,0.4686567164179105,1.2051268784179274,1.312079861358195,1.1157110748872348
619,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_8,"[[ 40 132]
 [ 44 119]]",0.5748792270531401,0.4746268656716418,1.2051268784179274,0.9297438018657912,0.8001477944789854
620,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_9,"[[ 43 129]
 [ 40 123]]",0.5927710843373494,0.4955223880597015,1.2051268784179274,1.1633303580852472,0.9657476124774784
621,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_10,"[[ 37 135]
 [ 32 131]]",0.6107226107226107,0.5014925373134328,1.2051268784179274,0.7878415712494811,0.6800638273778945
622,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_11,"[[ 34 138]
 [ 41 122]]",0.5768321513002365,0.4656716417910448,1.2051268784179274,0.7492040149250346,0.6332626109709579
623,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_12,"[[ 34 138]
 [ 37 126]]",0.5901639344262295,0.4776119402985074,1.2051268784179274,0.8247549388200645,0.7119273986180427
624,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_13,"[[ 40 132]
 [ 45 118]]",0.5714285714285715,0.4716417910447761,1.2051268784179274,0.7751495336052489,0.6611208075277889
625,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_14,"[[ 27 145]
 [ 35 128]]",0.5871559633027523,0.4626865671641791,1.2051268784179274,0.8215602523090122,0.7242312043566458
626,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_15,"[[ 30 142]
 [ 45 118]]",0.5579196217494089,0.4417910447761194,1.2051268784179274,0.5844268528792281,0.5044765050429252
627,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_16,"[[ 28 144]
 [ 32 131]]",0.5981735159817352,0.4746268656716418,1.2051268784179274,0.96961761674254,0.8496314652072426
628,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_17,"[[ 31 141]
 [ 45 118]]",0.5592417061611374,0.44477611940298506,1.2051268784179274,0.7039714278065295,0.6113269448202439
629,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_18,"[[ 34 138]
 [ 43 120]]",0.5700712589073634,0.4597014925373134,1.2051268784179274,0.965871820033786,0.8262637370444001
630,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_19,"[[ 36 136]
 [ 39 124]]",0.5862884160756501,0.4776119402985074,1.2051268784179274,0.8666574211930425,0.743619071133536
631,data_for_use_w_gold,PowerTransformer_yeo-johnson,RandomForest_20,"[[ 32 140]
 [ 41 122]]",0.5741176470588236,0.4597014925373134,1.2051268784179274,0.7876172884516295,0.6860213115957561
632,data_for_use_w_gold,QuantileTransformer,KNeighbors_1,"[[ 66 106]
 [ 88  75]]",0.43604651162790703,0.4208955223880597,1.2051268784179274,0.5251470575804587,0.4192676144887724
633,data_for_use_w_gold,QuantileTransformer,KNeighbors_2,"[[110  62]
 [120  43]]",0.3208955223880597,0.4567164179104478,1.2051268784179274,0.7411219030967783,0.6226810894123008
634,data_for_use_w_gold,QuantileTransformer,KNeighbors_3,"[[ 58 114]
 [ 71  92]]",0.4986449864498645,0.4477611940298508,1.2051268784179274,1.2211435607163774,0.9837589340934536
635,data_for_use_w_gold,QuantileTransformer,KNeighbors_4,"[[ 89  83]
 [102  61]]",0.3973941368078176,0.4477611940298508,1.2051268784179274,1.1475540023757875,0.905249026970248
636,data_for_use_w_gold,QuantileTransformer,KNeighbors_5,"[[ 58 114]
 [ 72  91]]",0.4945652173913043,0.44477611940298506,1.2051268784179274,1.197783683564333,0.985433653176588
637,data_for_use_w_gold,QuantileTransformer,KNeighbors_6,"[[ 72 100]
 [ 91  72]]",0.4298507462686568,0.4298507462686567,1.2051268784179274,1.0377847586260909,0.8285479920742065
638,data_for_use_w_gold,QuantileTransformer,KNeighbors_7,"[[ 49 123]
 [ 67  96]]",0.5026178010471204,0.4328358208955224,1.2051268784179274,1.1106166142449556,0.908250069368897
639,data_for_use_w_gold,QuantileTransformer,KNeighbors_8,"[[ 68 104]
 [ 93  70]]",0.4154302670623145,0.41194029850746267,1.2051268784179274,0.7693410400423152,0.623517416779413
640,data_for_use_w_gold,QuantileTransformer,KNeighbors_9,"[[ 41 131]
 [ 65  98]]",0.5,0.4149253731343284,1.2051268784179274,0.8972648246418646,0.7493573084141892
641,data_for_use_w_gold,QuantileTransformer,KNeighbors_10,"[[ 66 106]
 [ 83  80]]",0.4584527220630372,0.4358208955223881,1.2051268784179274,1.0180336939553996,0.812779110484644
642,data_for_use_w_gold,QuantileTransformer,KNeighbors_11,"[[ 47 125]
 [ 62 101]]",0.519280205655527,0.4417910447761194,1.2051268784179274,0.9936926641507896,0.8224486720931898
643,data_for_use_w_gold,QuantileTransformer,KNeighbors_12,"[[ 64 108]
 [ 89  74]]",0.4289855072463769,0.41194029850746267,1.2051268784179274,1.0532890432157895,0.8485345538229833
644,data_for_use_w_gold,QuantileTransformer,KNeighbors_13,"[[ 48 124]
 [ 62 101]]",0.5206185567010309,0.44477611940298506,1.2051268784179274,1.4476724757485595,1.2126695810353625
645,data_for_use_w_gold,QuantileTransformer,KNeighbors_14,"[[ 64 108]
 [ 72  91]]",0.5027624309392266,0.4626865671641791,1.2051268784179274,1.5002106642561184,1.2305446698904252
646,data_for_use_w_gold,QuantileTransformer,KNeighbors_15,"[[ 46 126]
 [ 54 109]]",0.5477386934673366,0.4626865671641791,1.2051268784179274,1.5182734758385144,1.271809812430236
647,data_for_use_w_gold,QuantileTransformer,KNeighbors_16,"[[ 59 113]
 [ 66  97]]",0.5201072386058981,0.4656716417910448,1.2051268784179274,1.3635353511134223,1.1184370292100136
648,data_for_use_w_gold,QuantileTransformer,KNeighbors_17,"[[ 42 130]
 [ 54 109]]",0.5422885572139303,0.4507462686567164,1.2051268784179274,0.9045497914501974,0.7554414019498485
649,data_for_use_w_gold,QuantileTransformer,KNeighbors_18,"[[ 52 120]
 [ 65  98]]",0.5144356955380578,0.4477611940298508,1.2051268784179274,1.4960494362816714,1.2271314313192343
650,data_for_use_w_gold,QuantileTransformer,KNeighbors_19,"[[ 39 133]
 [ 55 108]]",0.5346534653465347,0.4388059701492537,1.2051268784179274,1.3500739160371833,1.120774208305747
651,data_for_use_w_gold,QuantileTransformer,KNeighbors_20,"[[ 50 122]
 [ 71  92]]",0.4880636604774536,0.42388059701492536,1.2051268784179274,1.2584881113604858,1.0322722497930028
652,data_for_use_w_gold,QuantileTransformer,DecisionTree_1,"[[  4 168]
 [  6 157]]",0.6434426229508197,0.4805970149253732,1.2051268784179274,1.1843201661276284,1.1666747976596843
653,data_for_use_w_gold,QuantileTransformer,DecisionTree_2,"[[  4 168]
 [  8 155]]",0.6378600823045267,0.4746268656716418,1.2051268784179274,1.2164568127036883,1.187588004602744
654,data_for_use_w_gold,QuantileTransformer,DecisionTree_3,"[[ 16 156]
 [ 18 145]]",0.625,0.4805970149253732,1.2051268784179274,0.9899324713089624,0.932241298319856
655,data_for_use_w_gold,QuantileTransformer,DecisionTree_4,"[[ 23 149]
 [ 29 134]]",0.6008968609865472,0.4686567164179105,1.2051268784179274,1.0089499146848842,0.9137811092908088
656,data_for_use_w_gold,QuantileTransformer,DecisionTree_5,"[[ 32 140]
 [ 36 127]]",0.5906976744186047,0.4746268656716418,1.2051268784179274,0.9832357791008786,0.8615644365540468
657,data_for_use_w_gold,QuantileTransformer,DecisionTree_6,"[[ 35 137]
 [ 41 122]]",0.5781990521327014,0.4686567164179105,1.2051268784179274,0.9630273580394388,0.8287919908816038
658,data_for_use_w_gold,QuantileTransformer,DecisionTree_7,"[[ 39 133]
 [ 50 113]]",0.5525672371638142,0.4537313432835821,1.2051268784179274,0.6856239722459913,0.5777844952909464
659,data_for_use_w_gold,QuantileTransformer,DecisionTree_8,"[[ 54 118]
 [ 57 106]]",0.5478036175710593,0.4776119402985074,1.2051268784179274,1.219415450619571,1.0123070818785465
660,data_for_use_w_gold,QuantileTransformer,DecisionTree_9,"[[ 60 112]
 [ 64  99]]",0.5294117647058824,0.4746268656716418,1.2051268784179274,1.4666466101638054,1.1709432941975686
661,data_for_use_w_gold,QuantileTransformer,DecisionTree_10,"[[ 57 115]
 [ 66  97]]",0.5173333333333333,0.4597014925373134,1.2051268784179274,0.8836298054566305,0.7118562825154351
662,data_for_use_w_gold,QuantileTransformer,DecisionTree_11,"[[ 65 107]
 [ 66  97]]",0.5286103542234333,0.4835820895522388,1.2051268784179274,1.3600779556838998,1.0826057290127638
663,data_for_use_w_gold,QuantileTransformer,DecisionTree_12,"[[ 61 111]
 [ 68  95]]",0.5149051490514905,0.4656716417910448,1.2051268784179274,1.0088909908042247,0.8030651199289544
664,data_for_use_w_gold,QuantileTransformer,DecisionTree_13,"[[ 66 106]
 [ 67  96]]",0.5260273972602739,0.4835820895522388,1.2051268784179274,1.046292795066853,0.8278507202344378
665,data_for_use_w_gold,QuantileTransformer,DecisionTree_14,"[[ 71 101]
 [ 65  98]]",0.5414364640883977,0.5044776119402985,1.2051268784179274,2.0537167153597466,1.6421122831923691
666,data_for_use_w_gold,QuantileTransformer,DecisionTree_15,"[[75 97]
 [69 94]]",0.5310734463276837,0.5044776119402985,1.2051268784179274,1.554647951268152,1.2063011860018014
667,data_for_use_w_gold,QuantileTransformer,DecisionTree_16,"[[78 94]
 [72 91]]",0.5229885057471265,0.5044776119402985,1.2051268784179274,1.5924285860919651,1.2618586006579298
668,data_for_use_w_gold,QuantileTransformer,DecisionTree_17,"[[73 99]
 [69 94]]",0.5280898876404495,0.4985074626865672,1.2051268784179274,1.2884288341582923,1.0148536997896962
669,data_for_use_w_gold,QuantileTransformer,DecisionTree_18,"[[73 99]
 [66 97]]",0.5403899721448469,0.5074626865671642,1.2051268784179274,1.6981258508167791,1.3415805051918843
670,data_for_use_w_gold,QuantileTransformer,DecisionTree_19,"[[73 99]
 [68 95]]",0.5322128851540616,0.5014925373134328,1.2051268784179274,1.4934125137932452,1.1727864196448825
671,data_for_use_w_gold,QuantileTransformer,DecisionTree_20,"[[ 72 100]
 [ 65  98]]",0.5429362880886427,0.5074626865671642,1.2051268784179274,1.6526133049663418,1.3174365107864598
672,data_for_use_w_gold,QuantileTransformer,AdaBoost_1,"[[  4 168]
 [  6 157]]",0.6434426229508197,0.4805970149253732,1.2051268784179274,1.1843201661276284,1.1666747976596843
673,data_for_use_w_gold,QuantileTransformer,AdaBoost_2,"[[  7 165]
 [ 10 153]]",0.6361746361746361,0.4776119402985074,1.2051268784179274,1.1878331038574168,1.1458007059049786
674,data_for_use_w_gold,QuantileTransformer,AdaBoost_3,"[[ 16 156]
 [ 16 147]]",0.6309012875536479,0.4865671641791045,1.2051268784179274,1.0066073518124028,0.9422695200615941
675,data_for_use_w_gold,QuantileTransformer,AdaBoost_4,"[[ 16 156]
 [ 15 148]]",0.6338329764453962,0.4895522388059702,1.2051268784179274,1.0732521377730768,1.0107052706526132
676,data_for_use_w_gold,QuantileTransformer,AdaBoost_5,"[[ 29 143]
 [ 33 130]]",0.5963302752293578,0.4746268656716418,1.2051268784179274,0.8107405775193521,0.7104147994906301
677,data_for_use_w_gold,QuantileTransformer,AdaBoost_6,"[[ 36 136]
 [ 32 131]]",0.6093023255813954,0.4985074626865672,1.2051268784179274,0.9627105803538796,0.8512113772782308
678,data_for_use_w_gold,QuantileTransformer,AdaBoost_7,"[[ 43 129]
 [ 34 129]]",0.6128266033254157,0.5134328358208955,1.2051268784179274,1.1862420427718507,1.033226839969693
679,data_for_use_w_gold,QuantileTransformer,AdaBoost_8,"[[ 50 122]
 [ 44 119]]",0.5891089108910892,0.5044776119402985,1.2051268784179274,1.1600682887975948,1.0134674010582672
680,data_for_use_w_gold,QuantileTransformer,AdaBoost_9,"[[ 50 122]
 [ 44 119]]",0.5891089108910892,0.5044776119402985,1.2051268784179274,1.0427594787235592,0.9164696726166908
681,data_for_use_w_gold,QuantileTransformer,AdaBoost_10,"[[ 50 122]
 [ 45 118]]",0.5856079404466501,0.5014925373134328,1.2051268784179274,1.054734655373809,0.9131830876967598
682,data_for_use_w_gold,QuantileTransformer,AdaBoost_11,"[[ 53 119]
 [ 43 120]]",0.5970149253731343,0.5164179104477612,1.2051268784179274,1.0260105350441528,0.8990459941685451
683,data_for_use_w_gold,QuantileTransformer,AdaBoost_12,"[[ 53 119]
 [ 39 124]]",0.6108374384236455,0.5283582089552239,1.2051268784179274,1.0942906836811397,0.9617598737614712
684,data_for_use_w_gold,QuantileTransformer,AdaBoost_13,"[[ 57 115]
 [ 37 126]]",0.6237623762376239,0.5462686567164179,1.2051268784179274,1.2577573711054493,1.0856945392589206
685,data_for_use_w_gold,QuantileTransformer,AdaBoost_14,"[[ 59 113]
 [ 37 126]]",0.626865671641791,0.5522388059701493,1.2051268784179274,1.2742687670445474,1.0933623064344329
686,data_for_use_w_gold,QuantileTransformer,AdaBoost_15,"[[ 57 115]
 [ 42 121]]",0.6065162907268171,0.5313432835820896,1.2051268784179274,1.182444322281907,1.0176246560282418
687,data_for_use_w_gold,QuantileTransformer,AdaBoost_16,"[[ 58 114]
 [ 44 119]]",0.6010101010101009,0.5283582089552239,1.2051268784179274,1.3664463352760816,1.1830612346544096
688,data_for_use_w_gold,QuantileTransformer,AdaBoost_17,"[[ 57 115]
 [ 39 124]]",0.6169154228855722,0.5402985074626866,1.2051268784179274,1.6094475469640557,1.3976400360447203
689,data_for_use_w_gold,QuantileTransformer,AdaBoost_18,"[[ 55 117]
 [ 43 120]]",0.6000000000000001,0.5223880597014925,1.2051268784179274,1.3159803012133122,1.1291521024202935
690,data_for_use_w_gold,QuantileTransformer,AdaBoost_19,"[[ 59 113]
 [ 47 116]]",0.5918367346938775,0.5223880597014925,1.2051268784179274,1.3067475286153487,1.1178689283320062
691,data_for_use_w_gold,QuantileTransformer,AdaBoost_20,"[[ 60 112]
 [ 48 115]]",0.5897435897435898,0.5223880597014925,1.2051268784179274,1.2472831537377638,1.0542626184873063
692,data_for_use_w_gold,QuantileTransformer,RandomForest_2,"[[ 34 138]
 [ 45 118]]",0.5632458233890215,0.4537313432835821,1.2051268784179274,0.8618374901849214,0.7394834201467213
693,data_for_use_w_gold,QuantileTransformer,RandomForest_3,"[[ 42 130]
 [ 37 126]]",0.6014319809069213,0.5014925373134328,1.2051268784179274,1.3592002454898648,1.1627400768259677
694,data_for_use_w_gold,QuantileTransformer,RandomForest_4,"[[ 34 138]
 [ 34 129]]",0.6,0.4865671641791045,1.2051268784179274,0.8407306695691429,0.7322835152215205
695,data_for_use_w_gold,QuantileTransformer,RandomForest_5,"[[ 29 143]
 [ 44 119]]",0.5599999999999999,0.4417910447761194,1.2051268784179274,0.7443845248535734,0.6348814994359584
696,data_for_use_w_gold,QuantileTransformer,RandomForest_6,"[[ 38 134]
 [ 37 126]]",0.5957446808510638,0.4895522388059702,1.2051268784179274,1.7468643032177975,1.507891011732259
697,data_for_use_w_gold,QuantileTransformer,RandomForest_7,"[[ 44 128]
 [ 48 115]]",0.5665024630541872,0.4746268656716418,1.2051268784179274,1.353041065890671,1.1436541997477006
698,data_for_use_w_gold,QuantileTransformer,RandomForest_8,"[[ 38 134]
 [ 45 118]]",0.5686746987951807,0.4656716417910448,1.2051268784179274,0.9369770432714236,0.7943585294892753
699,data_for_use_w_gold,QuantileTransformer,RandomForest_9,"[[ 43 129]
 [ 39 124]]",0.5961538461538461,0.4985074626865672,1.2051268784179274,1.1250881064842566,0.9340005142239721
700,data_for_use_w_gold,QuantileTransformer,RandomForest_10,"[[ 36 136]
 [ 31 132]]",0.6125290023201856,0.5014925373134328,1.2051268784179274,0.7674049158633988,0.6644146819404978
701,data_for_use_w_gold,QuantileTransformer,RandomForest_11,"[[ 33 139]
 [ 43 120]]",0.5687203791469195,0.4567164179104478,1.2051268784179274,0.6978871119341765,0.5845980260152357
702,data_for_use_w_gold,QuantileTransformer,RandomForest_12,"[[ 36 136]
 [ 36 127]]",0.5962441314553991,0.4865671641791045,1.2051268784179274,0.8730312664333829,0.7535994623000771
703,data_for_use_w_gold,QuantileTransformer,RandomForest_13,"[[ 41 131]
 [ 44 119]]",0.5762711864406779,0.4776119402985074,1.2051268784179274,0.7833088632848876,0.6660771189031267
704,data_for_use_w_gold,QuantileTransformer,RandomForest_14,"[[ 26 146]
 [ 39 124]]",0.5727482678983833,0.4477611940298508,1.2051268784179274,0.6862081837889262,0.6031007172562498
